trip_id,run_id,truck_id,load_zone,dump_zone,depart_time_s,arrive_load_s,load_complete_s,depart_load_s,arrive_dump_s,unload_complete_s,travel_to_mine_s,load_wait_s,queue_wait_service_s,travel_to_dump_s,unload_wait_s,total_trip_duration_s,cargo_kg,fuel_L,co2_kg
2436,31,1,load_zone_22,dump_zone_23,142.15,195.83,198.89,200.89,248.28,252.72,53.68,3.06,0.0,47.39,4.44,110.57,1000.0,0.3096,0.8296
2437,31,0,load_zone_22,dump_zone_23,216.59,266.18,269.17,271.17,314.4,317.37,49.6,2.99,0.0,43.23,2.97,100.79,1000.0,0.3,0.804
2438,31,2,load_zone_22,dump_zone_23,249.54,307.72,310.93,312.93,354.85,357.85,58.18,3.21,0.0,41.92,3.0,108.31,1000.0,0.3533,0.9469
2439,31,1,load_zone_22,dump_zone_23,252.72,308.18,313.99,315.99,356.31,361.14,55.46,5.81,2.75,40.32,4.83,108.42,1000.0,0.3401,0.9116
2440,31,0,load_zone_22,dump_zone_23,317.37,374.29,377.34,379.34,424.9,427.93,56.92,3.05,0.0,45.56,3.03,110.56,1000.0,0.35,0.9379
2441,31,2,load_zone_23,dump_zone_22,357.85,412.06,415.1,417.1,464.51,467.49,54.21,3.04,0.0,47.42,2.97,109.64,1000.0,0.3444,0.9229
2442,31,1,load_zone_23,dump_zone_22,361.14,417.53,420.32,422.32,472.37,475.49,56.39,2.79,0.0,50.05,3.12,114.35,1000.0,0.3075,0.8241
2443,31,0,load_zone_23,dump_zone_22,427.93,471.14,474.16,476.16,533.2,536.27,43.21,3.02,0.0,57.03,3.07,108.34,1000.0,0.3425,0.918
2444,31,2,load_zone_23,dump_zone_22,467.49,512.92,515.88,517.88,566.0,568.81,45.43,2.96,0.0,48.13,2.81,101.33,1000.0,0.3694,0.99
2445,31,1,load_zone_23,dump_zone_22,475.49,524.69,527.71,529.71,583.67,586.73,49.2,3.02,0.0,53.96,3.06,111.24,1000.0,0.3763,1.0085
2446,31,0,load_zone_23,dump_zone_22,536.27,585.95,588.99,590.99,644.94,647.57,49.68,3.04,0.0,53.95,2.64,111.31,1000.0,0.3816,1.0226
2447,31,2,load_zone_23,dump_zone_22,568.81,620.52,623.32,625.32,680.89,683.84,51.7,2.81,0.0,55.57,2.95,115.03,1000.0,0.3193,0.8557
2448,31,1,load_zone_23,dump_zone_22,586.73,640.86,643.72,645.72,692.91,695.99,54.13,2.86,0.0,47.19,3.08,109.27,1000.0,0.3358,0.9001
2449,31,0,load_zone_23,dump_zone_22,647.57,694.87,698.01,700.01,757.04,760.15,47.3,3.14,0.0,57.03,3.11,112.57,1000.0,0.3888,1.042
2450,31,2,load_zone_23,dump_zone_22,683.84,733.99,736.89,738.89,791.19,794.22,50.14,2.9,0.0,52.3,3.03,110.37,1000.0,0.3395,0.9098
2451,31,1,load_zone_1,dump_zone_2,695.99,789.0,792.18,794.18,878.54,881.59,93.01,3.18,0.0,84.35,3.06,185.6,1000.0,0.6931,1.8575
2452,31,0,load_zone_1,dump_zone_2,760.15,851.06,854.17,856.17,924.82,927.71,90.91,3.11,0.0,68.65,2.88,167.56,1000.0,0.5716,1.5318
2453,31,2,load_zone_1,dump_zone_2,794.22,876.92,879.7,881.7,956.4,959.33,82.71,2.77,0.0,74.7,2.93,165.12,1000.0,0.5645,1.5128
2454,31,1,load_zone_1,dump_zone_2,881.59,978.64,981.74,983.74,1072.21,1074.97,97.04,3.1,0.0,88.47,2.76,193.37,1000.0,0.6234,1.6707
2455,31,0,load_zone_1,dump_zone_2,927.71,1024.92,1027.91,1029.91,1109.77,1112.8,97.21,3.0,0.0,79.86,3.03,185.1,1000.0,0.547,1.4659
2456,31,2,load_zone_1,dump_zone_2,959.33,1054.28,1057.17,1059.17,1147.29,1150.13,94.94,2.89,0.0,88.11,2.85,190.8,1000.0,0.584,1.5652
2457,31,1,load_zone_1,dump_zone_2,1074.97,1162.6,1165.55,1167.55,1236.95,1240.17,87.64,2.95,0.0,69.4,3.22,165.2,1000.0,0.5854,1.5688
2458,31,0,load_zone_1,dump_zone_2,1112.8,1210.53,1213.6,1215.6,1282.37,1285.38,97.73,3.07,0.0,66.77,3.01,172.58,1000.0,0.5486,1.4702
2459,31,2,load_zone_1,dump_zone_2,1150.13,1247.87,1250.71,1252.71,1334.3,1337.35,97.74,2.84,0.0,81.59,3.05,187.21,1000.0,0.658,1.7634
2460,31,1,load_zone_1,dump_zone_2,1240.17,1334.76,1337.73,1339.73,1414.64,1417.77,94.59,2.97,0.0,74.9,3.13,177.6,1000.0,0.5156,1.3818
2461,31,0,load_zone_26,load_zone_29,1285.38,1404.23,1407.27,1409.27,1482.73,1485.64,118.85,3.04,0.0,73.46,2.92,200.26,1000.0,0.5953,1.5954
2462,31,2,load_zone_26,load_zone_29,1337.35,1464.78,1467.85,1469.85,1538.76,1542.02,127.43,3.07,0.0,68.91,3.26,204.68,1000.0,0.6744,1.8073
2463,31,1,load_zone_26,load_zone_29,1417.77,1519.26,1522.15,1524.15,1593.85,1596.88,101.49,2.89,0.0,69.71,3.02,179.11,1000.0,0.6454,1.7296
2464,31,0,load_zone_26,load_zone_29,1485.64,1587.67,1590.55,1592.55,1664.8,1667.77,102.03,2.88,0.0,72.25,2.97,182.13,1000.0,0.7564,2.027
2465,31,2,load_zone_26,load_zone_29,1542.02,1647.13,1649.96,1651.96,1723.56,1726.66,105.11,2.83,0.0,71.6,3.1,184.63,1000.0,0.6285,1.6844
2466,31,1,load_zone_26,load_zone_29,1596.88,1702.32,1705.2,1707.2,1782.62,1785.66,105.45,2.88,0.0,75.42,3.04,188.79,1000.0,0.8005,2.1454
2467,31,0,load_zone_26,load_zone_29,1667.77,1786.37,1789.27,1791.27,1868.36,1871.16,118.6,2.9,0.0,77.09,2.8,203.39,1000.0,0.6774,1.8154
2468,31,2,load_zone_26,load_zone_29,1726.66,1846.42,1849.6,1851.6,1926.38,1929.38,119.76,3.18,0.0,74.77,3.0,202.72,1000.0,0.68,1.8224
2469,31,1,load_zone_26,load_zone_29,1785.66,1901.95,1904.8,1906.8,1983.37,1986.35,116.28,2.86,0.0,76.57,2.98,200.69,1000.0,0.6842,1.8338
2470,31,0,load_zone_26,load_zone_29,1871.16,1980.13,1982.97,1984.97,2065.37,2068.49,108.97,2.84,0.0,80.4,3.12,197.33,1000.0,0.6508,1.7443
2471,31,2,load_zone_2,dump_zone_2,1929.38,2033.66,2036.8,2038.8,2124.16,2126.97,104.28,3.14,0.0,85.36,2.81,197.59,1000.0,0.604,1.6187
2472,31,1,load_zone_27,dump_zone_3,1986.35,2135.29,2138.19,2140.19,2331.04,2334.11,148.94,2.9,0.0,190.85,3.07,347.76,1000.0,1.0563,2.831
2473,31,0,load_zone_27,dump_zone_3,2068.49,2211.2,2214.13,2216.13,2381.26,2384.21,142.71,2.93,0.0,165.13,2.95,315.72,1000.0,0.8585,2.3008
2474,31,2,load_zone_27,dump_zone_3,2126.97,2276.46,2279.46,2281.46,2456.21,2459.38,149.48,3.01,0.0,174.75,3.16,332.41,1000.0,1.0893,2.9193
2475,31,1,load_zone_27,dump_zone_3,2334.11,2483.18,2486.1,2488.1,2642.94,2645.72,149.06,2.93,0.0,154.84,2.78,311.6,1000.0,1.0021,2.6855
2476,31,0,load_zone_27,dump_zone_3,2384.21,2535.73,2538.81,2540.81,2726.21,2729.08,151.52,3.08,0.0,185.4,2.87,344.87,1000.0,0.8814,2.362
2477,31,2,load_zone_27,dump_zone_3,2459.38,2606.68,2609.65,2611.65,2785.26,2788.34,147.3,2.97,0.0,173.61,3.08,328.96,1000.0,1.0109,2.7092
2478,31,1,load_zone_27,dump_zone_3,2645.72,2804.08,2807.32,2809.32,2951.52,2954.35,158.37,3.24,0.0,142.19,2.83,308.63,1000.0,1.1113,2.9782
2479,31,0,load_zone_27,dump_zone_3,2729.08,2875.59,2878.55,2880.55,3042.07,3045.11,146.51,2.96,0.0,161.51,3.04,316.03,1000.0,1.0767,2.8854
2480,31,2,load_zone_27,dump_zone_3,2788.34,2950.79,2953.84,2955.84,3137.23,3140.49,162.46,3.05,0.0,181.39,3.26,352.15,1000.0,1.0391,2.7848
2481,31,1,load_zone_27,dump_zone_3,2954.35,3117.04,3119.95,3121.95,3290.57,3293.6,162.68,2.92,0.0,168.62,3.03,339.25,1000.0,1.0814,2.898
2482,31,0,load_zone_24,dump_zone_3,3045.11,3199.43,3202.56,3204.56,3368.23,3371.23,154.32,3.13,0.0,163.67,3.0,326.12,1000.0,0.7243,1.9412
2483,31,2,load_zone_24,dump_zone_3,3140.49,3315.98,3318.86,3320.86,3475.53,3478.36,175.49,2.88,0.0,154.67,2.83,337.87,1000.0,0.992,2.6585
2484,31,1,load_zone_24,dump_zone_3,3293.6,3441.35,3444.25,3446.25,3595.35,3598.43,147.75,2.9,0.0,149.1,3.08,304.83,1000.0,1.2349,3.3096
2485,31,0,load_zone_24,dump_zone_3,3371.23,3536.11,3539.05,3541.05,3713.72,3716.73,164.88,2.94,0.0,172.67,3.02,345.5,1000.0,1.0703,2.8683
2486,31,2,load_zone_24,dump_zone_3,3478.36,3624.91,3628.04,3630.04,3783.09,3786.25,146.56,3.13,0.0,153.04,3.16,307.89,1000.0,1.0334,2.7696
2487,31,1,load_zone_24,dump_zone_3,3598.43,3738.35,3741.14,3743.14,3897.83,3900.84,139.93,2.78,0.0,154.69,3.01,302.42,1000.0,1.0527,2.8213
2488,31,0,load_zone_24,dump_zone_3,3716.73,3868.1,3871.17,3873.17,4034.67,4037.71,151.37,3.06,0.0,161.5,3.04,320.97,1000.0,0.9032,2.4205
2489,31,2,load_zone_24,dump_zone_3,3786.25,3937.84,3941.07,3943.07,4106.71,4109.67,151.59,3.24,0.0,163.63,2.96,323.42,1000.0,1.083,2.9026
2490,31,1,load_zone_24,dump_zone_3,3900.84,4066.43,4069.6,4071.6,4227.55,4230.73,165.59,3.17,0.0,155.95,3.18,329.89,1000.0,1.1682,3.1308
2491,31,0,load_zone_24,dump_zone_3,4037.71,4198.1,4201.01,4203.01,4391.36,4394.68,160.39,2.91,0.0,188.36,3.32,356.98,1000.0,1.1054,2.9624
2492,31,2,load_zone_29,dump_zone_3,4109.67,4288.17,4291.3,4293.3,4454.91,4458.13,178.51,3.13,0.0,161.61,3.21,348.46,1000.0,0.958,2.5675
2493,31,1,load_zone_29,dump_zone_3,4230.73,4389.85,4392.82,4394.82,4532.27,4535.14,159.11,2.97,0.0,137.45,2.88,304.41,1000.0,1.0515,2.818
2494,31,0,load_zone_29,dump_zone_3,4394.68,4593.61,4596.4,4598.4,4787.05,4790.13,198.93,2.78,0.0,188.65,3.08,395.45,1000.0,1.1608,3.1109
2495,31,2,load_zone_29,dump_zone_3,4458.13,4614.99,4618.03,4620.03,4788.26,4792.93,156.86,3.04,0.0,168.23,4.67,334.8,1000.0,0.964,2.5836
2496,31,1,load_zone_29,dump_zone_3,4535.14,4698.59,4701.48,4703.48,4870.66,4873.54,163.44,2.89,0.0,167.18,2.88,338.4,1000.0,1.0652,2.8549
2497,31,0,load_zone_29,dump_zone_3,4790.13,4962.78,4966.02,4968.02,5132.87,5135.77,172.65,3.24,0.0,164.85,2.9,345.63,1000.0,1.0957,2.9364
2498,31,2,load_zone_29,dump_zone_3,4792.93,4949.58,4968.91,4970.91,5144.57,5147.86,156.65,19.33,16.44,173.66,3.29,354.93,1000.0,0.8932,2.3937
2499,31,1,load_zone_29,dump_zone_3,4873.54,5056.89,5059.97,5061.97,5229.02,5232.22,183.35,3.08,0.0,167.05,3.2,358.68,1000.0,1.1671,3.1278
2500,31,0,load_zone_29,dump_zone_3,5135.77,5287.57,5290.85,5292.85,5466.67,5469.54,151.8,3.28,0.0,173.82,2.87,333.77,1000.0,1.3026,3.491
2501,31,2,load_zone_29,dump_zone_3,5147.86,5314.05,5316.92,5318.92,5479.03,5482.0,166.19,2.87,0.0,160.11,2.97,334.14,1000.0,0.8647,2.3175
2502,31,1,load_zone_25,dump_zone_3,5232.22,5413.04,5415.88,5417.88,5602.88,5606.0,180.82,2.84,0.0,185.0,3.11,373.77,1000.0,1.1997,3.2151
2503,31,0,load_zone_25,dump_zone_3,5469.54,5647.06,5650.11,5652.11,5836.17,5839.18,177.52,3.05,0.0,184.06,3.01,369.64,1000.0,1.1405,3.0566
2504,31,2,load_zone_25,dump_zone_3,5482.0,5670.91,5673.74,5675.74,5863.95,5866.91,188.91,2.83,0.0,188.21,2.96,384.91,1000.0,1.2976,3.4774
2505,31,1,load_zone_25,dump_zone_3,5606.0,5801.59,5804.69,5806.69,5992.19,5995.04,195.59,3.1,0.0,185.5,2.85,389.05,1000.0,1.1101,2.9751
2506,31,0,load_zone_25,dump_zone_3,5839.18,6022.45,6025.48,6027.48,6239.1,6242.06,183.27,3.02,0.0,211.62,2.96,402.87,1000.0,1.4159,3.7946
2507,31,2,load_zone_25,dump_zone_3,5866.91,6049.64,6052.57,6054.57,6277.33,6280.18,182.74,2.92,0.0,222.77,2.85,413.27,1000.0,1.2061,3.2323
2508,31,1,load_zone_25,dump_zone_3,5995.04,6178.35,6181.74,6183.74,6360.51,6363.55,183.3,3.39,0.0,176.77,3.05,368.51,1000.0,1.2834,3.4396
2509,31,0,load_zone_25,dump_zone_3,6242.06,6422.18,6425.33,6427.33,6607.58,6610.32,180.12,3.15,0.0,180.25,2.75,368.27,1000.0,1.0863,2.9114
2510,31,2,load_zone_25,dump_zone_3,6280.18,6463.51,6466.45,6468.45,6677.86,6680.92,183.33,2.94,0.0,209.41,3.06,400.74,1000.0,1.2299,3.2961
2511,31,1,load_zone_25,dump_zone_3,6363.55,6569.98,6573.09,6575.09,6740.11,6743.08,206.43,3.11,0.0,165.02,2.97,379.53,1000.0,1.3399,3.591
2512,32,1,load_zone_22,dump_zone_23,16.39,64.04,67.06,69.06,110.22,113.11,47.65,3.02,0.0,41.17,2.89,96.72,1000.0,0.3208,0.8599
2513,32,2,load_zone_22,dump_zone_23,20.64,65.72,70.21,72.21,114.1,117.21,45.08,4.49,1.34,41.89,3.11,96.57,1000.0,0.3289,0.8815
2514,32,0,load_zone_22,dump_zone_23,24.08,78.2,81.45,83.45,123.76,127.07,54.12,3.24,0.0,40.31,3.31,102.99,1000.0,0.3373,0.9039
2515,32,1,load_zone_22,dump_zone_23,113.11,177.2,180.01,182.01,222.84,225.73,64.09,2.81,0.0,40.82,2.89,112.62,1000.0,0.3245,0.8697
2516,32,2,load_zone_23,dump_zone_22,117.21,177.75,180.62,182.62,234.59,237.46,60.54,2.87,0.0,51.97,2.87,120.25,1000.0,0.3993,1.07
2517,32,0,load_zone_22,dump_zone_23,127.07,184.39,187.11,189.11,230.61,233.44,57.33,2.72,0.0,41.49,2.83,106.37,1000.0,0.3889,1.0423
2518,32,1,load_zone_22,dump_zone_23,225.73,281.74,285.02,287.02,330.42,333.71,56.02,3.28,0.0,43.4,3.29,107.99,1000.0,0.3306,0.886
2519,32,0,load_zone_22,dump_zone_23,233.44,286.45,289.41,291.41,332.57,336.49,53.02,2.96,0.0,41.16,3.92,103.06,1000.0,0.2823,0.7567
2520,32,2,load_zone_22,dump_zone_23,237.46,283.23,292.17,294.17,341.09,344.38,45.77,8.94,6.18,46.91,3.29,106.93,1000.0,0.3076,0.8243
2521,32,1,load_zone_22,dump_zone_23,333.71,394.18,396.95,398.95,440.86,444.05,60.47,2.77,0.0,41.91,3.19,110.34,1000.0,0.3783,1.0139
2522,32,0,load_zone_22,dump_zone_23,336.49,385.73,399.81,401.81,443.84,447.03,49.24,14.08,11.22,42.02,3.19,110.54,1000.0,0.3354,0.8988
2523,32,2,load_zone_23,dump_zone_22,344.38,394.04,396.95,398.95,444.38,447.49,49.65,2.91,0.0,45.43,3.11,103.11,1000.0,0.3509,0.9404
2524,32,1,load_zone_23,dump_zone_22,444.05,493.8,496.71,498.71,547.92,551.13,49.75,2.91,0.0,49.21,3.21,107.08,1000.0,0.3176,0.851
2525,32,0,load_zone_23,dump_zone_22,447.03,501.07,504.11,506.11,559.48,562.37,54.04,3.04,0.0,53.37,2.89,115.33,1000.0,0.3458,0.9267
2526,32,2,load_zone_23,dump_zone_22,447.49,498.55,507.15,509.15,560.11,565.43,51.07,8.6,5.55,50.96,5.32,117.95,1000.0,0.4363,1.1692
2527,32,1,load_zone_23,dump_zone_22,551.13,603.36,606.53,608.53,653.57,656.54,52.23,3.17,0.0,45.04,2.97,105.41,1000.0,0.4305,1.1538
2528,32,0,load_zone_23,dump_zone_22,562.37,619.47,622.58,624.58,675.6,678.51,57.1,3.11,0.0,51.02,2.91,116.14,1000.0,0.3585,0.9608
2529,32,2,load_zone_23,dump_zone_22,565.43,619.29,625.71,627.71,685.61,688.63,53.85,6.42,3.29,57.9,3.01,123.19,1000.0,0.4474,1.199
2530,32,1,load_zone_23,dump_zone_22,656.54,706.14,708.93,710.93,757.26,760.48,49.6,2.79,0.0,46.33,3.22,103.94,1000.0,0.3557,0.9531
2531,32,0,load_zone_23,dump_zone_22,678.51,730.25,733.18,735.18,786.04,788.92,51.74,2.93,0.0,50.86,2.88,110.42,1000.0,0.3753,1.0058
2532,32,2,load_zone_1,dump_zone_2,688.63,784.22,787.28,789.28,872.57,875.5,95.6,3.05,0.0,83.29,2.94,186.88,1000.0,0.5019,1.3452
2533,32,1,load_zone_1,dump_zone_2,760.48,844.92,848.14,850.14,950.12,953.32,84.43,3.22,0.0,99.98,3.2,192.84,1000.0,0.548,1.4687
2534,32,0,load_zone_1,dump_zone_2,788.92,885.35,888.15,890.15,965.39,968.3,96.42,2.8,0.0,75.24,2.91,179.38,1000.0,0.6656,1.7838
2535,32,2,load_zone_1,dump_zone_2,875.5,978.33,981.29,983.29,1057.53,1060.64,102.83,2.95,0.0,74.24,3.11,185.14,1000.0,0.5541,1.485
2536,32,1,load_zone_1,dump_zone_2,953.32,1050.28,1053.34,1055.34,1138.42,1141.45,96.96,3.06,0.0,83.08,3.04,188.14,1000.0,0.5492,1.472
2537,32,0,load_zone_1,dump_zone_2,968.3,1060.4,1063.17,1065.17,1138.36,1144.44,92.1,2.77,0.0,73.19,6.08,176.14,1000.0,0.6356,1.7035
2538,32,2,load_zone_1,dump_zone_2,1060.64,1146.35,1149.47,1151.47,1233.72,1236.44,85.71,3.12,0.0,82.25,2.72,175.8,1000.0,0.5717,1.5323
2539,32,1,load_zone_1,dump_zone_2,1141.45,1250.49,1253.21,1255.21,1339.26,1342.36,109.04,2.72,0.0,84.04,3.1,200.9,1000.0,0.5437,1.4571
2540,32,0,load_zone_1,dump_zone_2,1144.44,1246.12,1256.21,1258.21,1334.25,1345.28,101.68,10.09,7.1,76.05,11.02,200.84,1000.0,0.5878,1.5754
2541,32,2,load_zone_1,dump_zone_2,1236.44,1328.42,1331.24,1333.24,1412.29,1415.37,91.98,2.82,0.0,79.05,3.07,178.93,1000.0,0.598,1.6025
2542,32,1,load_zone_26,load_zone_29,1342.36,1441.26,1444.23,1446.23,1530.07,1533.09,98.9,2.97,0.0,83.84,3.02,190.74,1000.0,0.6794,1.8207
2543,32,0,load_zone_26,load_zone_29,1345.28,1461.85,1464.8,1466.8,1551.71,1554.87,116.57,2.96,0.0,84.91,3.16,209.59,1000.0,0.6389,1.7121
2544,32,2,load_zone_26,load_zone_29,1415.37,1533.57,1536.76,1538.76,1618.94,1622.04,118.2,3.19,0.0,80.18,3.11,206.68,1000.0,0.6031,1.6164
2545,32,1,load_zone_26,load_zone_29,1533.09,1640.86,1643.74,1645.74,1723.1,1725.95,107.76,2.89,0.0,77.36,2.84,192.85,1000.0,0.4968,1.3314
2546,32,0,load_zone_26,load_zone_29,1554.87,1654.38,1657.28,1659.28,1749.29,1752.57,99.51,2.9,0.0,90.01,3.29,197.71,1000.0,0.6565,1.7595
2547,32,2,load_zone_26,load_zone_29,1622.04,1735.18,1738.18,1740.18,1808.53,1811.81,113.14,3.0,0.0,68.35,3.28,189.77,1000.0,0.7294,1.9548
2548,32,1,load_zone_26,load_zone_29,1725.95,1842.03,1844.88,1846.88,1917.42,1920.29,116.08,2.86,0.0,70.53,2.87,194.34,1000.0,0.7118,1.9075
2549,32,0,load_zone_26,load_zone_29,1752.57,1880.99,1883.95,1885.95,1964.83,1968.07,128.42,2.95,0.0,78.89,3.23,215.49,1000.0,0.5693,1.5258
2550,32,2,load_zone_26,load_zone_29,1811.81,1925.87,1928.74,1930.74,2011.29,2014.19,114.06,2.87,0.0,80.55,2.9,202.38,1000.0,0.5861,1.5706
2551,32,1,load_zone_26,load_zone_29,1920.29,2046.75,2049.77,2051.77,2141.34,2144.29,126.46,3.02,0.0,89.57,2.96,224.01,1000.0,0.5932,1.5899
2552,32,0,load_zone_2,dump_zone_2,1968.07,2083.46,2086.45,2088.45,2171.54,2174.6,115.4,2.99,0.0,83.09,3.06,206.53,1000.0,0.649,1.7394
2553,32,2,load_zone_27,dump_zone_3,2014.19,2161.7,2164.65,2166.65,2327.26,2330.19,147.5,2.95,0.0,160.61,2.93,316.0,1000.0,1.108,2.9695
2554,32,1,load_zone_27,dump_zone_3,2144.29,2272.85,2275.87,2277.87,2461.43,2464.52,128.56,3.02,0.0,183.56,3.09,320.23,1000.0,1.1042,2.9593
2555,32,0,load_zone_27,dump_zone_3,2174.6,2315.89,2318.74,2320.74,2471.84,2474.8,141.29,2.85,0.0,151.1,2.96,300.2,1000.0,1.1015,2.9521
2556,32,2,load_zone_27,dump_zone_3,2330.19,2472.97,2475.62,2477.62,2648.57,2651.51,142.78,2.64,0.0,170.95,2.94,321.32,1000.0,1.1497,3.0812
2557,32,1,load_zone_27,dump_zone_3,2464.52,2612.25,2615.15,2617.15,2769.36,2771.91,147.73,2.9,0.0,152.21,2.55,307.39,1000.0,0.9254,2.48
2558,32,0,load_zone_27,dump_zone_3,2474.8,2637.24,2640.17,2642.17,2797.6,2800.25,162.44,2.93,0.0,155.43,2.65,325.45,1000.0,0.8616,2.3092
2559,32,2,load_zone_27,dump_zone_3,2651.51,2815.55,2818.35,2820.35,2991.43,2994.33,164.03,2.81,0.0,171.08,2.91,342.82,1000.0,1.0265,2.7511
2560,32,1,load_zone_27,dump_zone_3,2771.91,2907.35,2910.33,2912.33,3049.21,3052.3,135.44,2.98,0.0,136.89,3.09,280.39,1000.0,1.0905,2.9225
2561,32,0,load_zone_27,dump_zone_3,2800.25,2960.51,2963.52,2965.52,3108.28,3111.24,160.26,3.01,0.0,142.76,2.96,310.99,1000.0,1.0206,2.7351
2562,32,2,load_zone_27,dump_zone_3,2994.33,3141.57,3144.12,3146.12,3300.53,3303.7,147.24,2.55,0.0,154.41,3.17,309.37,1000.0,1.0635,2.8502
2563,32,1,load_zone_24,dump_zone_3,3052.3,3188.65,3191.58,3193.58,3358.02,3360.95,136.35,2.93,0.0,164.44,2.94,308.66,1000.0,0.9476,2.5396
2564,32,0,load_zone_24,dump_zone_3,3111.24,3272.61,3275.44,3277.44,3425.75,3428.92,161.37,2.84,0.0,148.3,3.17,317.67,1000.0,1.0081,2.7018
2565,32,2,load_zone_24,dump_zone_3,3303.7,3456.6,3459.5,3461.5,3628.71,3631.64,152.89,2.9,0.0,167.22,2.93,327.94,1000.0,1.0579,2.8351
2566,32,1,load_zone_24,dump_zone_3,3360.95,3496.6,3499.48,3501.48,3662.72,3665.85,135.64,2.89,0.0,161.24,3.13,304.9,1000.0,1.0826,2.9014
2567,32,0,load_zone_24,dump_zone_3,3428.92,3588.77,3591.75,3593.75,3731.82,3734.65,159.85,2.98,0.0,138.07,2.82,305.73,1000.0,1.0227,2.7409
2568,32,2,load_zone_24,dump_zone_3,3631.64,3757.71,3760.88,3762.88,3901.79,3904.85,126.06,3.18,0.0,138.91,3.06,273.21,1000.0,0.9902,2.6537
2569,32,1,load_zone_24,dump_zone_3,3665.85,3809.32,3812.35,3814.35,3959.05,3962.0,143.47,3.03,0.0,144.7,2.95,296.15,1000.0,1.1853,3.1765
2570,32,0,load_zone_24,dump_zone_3,3734.65,3887.08,3889.87,3891.87,4051.06,4054.0,152.43,2.79,0.0,159.18,2.95,319.35,1000.0,1.0447,2.7997
2571,32,2,load_zone_24,dump_zone_3,3904.85,4054.96,4058.0,4060.0,4212.29,4215.52,150.11,3.05,0.0,152.28,3.23,310.67,1000.0,1.0414,2.7909
2572,32,1,load_zone_24,dump_zone_3,3962.0,4130.88,4134.04,4136.04,4302.36,4305.27,168.88,3.16,0.0,166.32,2.91,343.27,1000.0,1.0053,2.6941
2573,32,0,load_zone_29,dump_zone_3,4054.0,4212.61,4215.72,4217.72,4390.83,4393.85,158.6,3.12,0.0,173.11,3.02,339.85,1000.0,1.1691,3.1333
2574,32,2,load_zone_29,dump_zone_3,4215.52,4369.47,4372.62,4374.62,4552.23,4555.33,153.95,3.15,0.0,177.61,3.1,339.82,1000.0,1.0893,2.9194
2575,32,1,load_zone_29,dump_zone_3,4305.27,4475.69,4478.72,4480.72,4634.72,4637.76,170.42,3.03,0.0,154.0,3.05,332.49,1000.0,0.932,2.4977
2576,32,0,load_zone_29,dump_zone_3,4393.85,4561.19,4564.13,4566.13,4715.42,4718.42,167.34,2.94,0.0,149.29,3.01,324.57,1000.0,0.9964,2.6702
2577,32,2,load_zone_29,dump_zone_3,4555.33,4717.62,4720.49,4722.49,4889.24,4892.32,162.28,2.88,0.0,166.74,3.09,336.99,1000.0,0.9928,2.6606
2578,32,1,load_zone_29,dump_zone_3,4637.76,4828.49,4831.32,4833.32,4997.73,5000.58,190.73,2.82,0.0,164.41,2.85,362.81,1000.0,1.1983,3.2113
2579,32,0,load_zone_29,dump_zone_3,4718.42,4874.37,4877.5,4879.5,5027.26,5030.2,155.94,3.13,0.0,147.76,2.94,311.77,1000.0,1.1451,3.069
2580,32,2,load_zone_29,dump_zone_3,4892.32,5065.61,5068.97,5070.97,5240.47,5243.21,173.29,3.36,0.0,169.5,2.74,350.89,1000.0,0.987,2.6451
2581,32,1,load_zone_29,dump_zone_3,5000.58,5158.5,5161.77,5163.77,5359.63,5362.82,157.92,3.27,0.0,195.86,3.19,362.24,1000.0,0.9895,2.652
2582,32,0,load_zone_29,dump_zone_3,5030.2,5182.68,5185.56,5187.56,5342.43,5366.05,152.48,2.88,0.0,154.87,23.62,335.85,1000.0,1.0487,2.8105
2583,32,2,load_zone_25,dump_zone_3,5243.21,5428.57,5431.32,5433.32,5634.01,5637.02,185.36,2.75,0.0,200.69,3.01,393.81,1000.0,1.092,2.9265
2584,32,1,load_zone_25,dump_zone_3,5362.82,5545.45,5548.35,5550.35,5730.47,5733.5,182.62,2.9,0.0,180.11,3.03,370.68,1000.0,1.2536,3.3597
2585,32,0,load_zone_25,dump_zone_3,5366.05,5549.79,5552.66,5554.66,5749.24,5752.34,183.74,2.87,0.0,194.58,3.1,386.3,1000.0,1.2012,3.2192
2586,32,2,load_zone_25,dump_zone_3,5637.02,5816.81,5819.78,5821.78,5998.74,6002.02,179.79,2.96,0.0,176.96,3.28,365.0,1000.0,1.2187,3.2662
2587,32,1,load_zone_25,dump_zone_3,5733.5,5903.41,5906.34,5908.34,6111.21,6114.25,169.91,2.93,0.0,202.87,3.04,380.75,1000.0,1.1522,3.0879
2588,32,0,load_zone_25,dump_zone_3,5752.34,5958.54,5961.75,5963.75,6143.8,6146.64,206.19,3.21,0.0,180.05,2.84,394.29,1000.0,1.1906,3.1907
2589,32,2,load_zone_25,dump_zone_3,6002.02,6210.0,6213.34,6215.34,6406.86,6409.82,207.98,3.34,0.0,191.52,2.96,407.8,1000.0,1.258,3.3715
2590,32,1,load_zone_25,dump_zone_3,6114.25,6329.79,6332.54,6334.54,6500.63,6503.51,215.54,2.75,0.0,166.09,2.88,389.26,1000.0,1.3263,3.5544
